run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
23,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,604,604,before_check,0,,,,,58.26982110738754,59.81456907466054,10.931649710983038,11.88773289322853,changed,62.62890625,REVOKE,read_set_version_changed_at_commit,56.035188026726246,,,4.854297731071711,5.086794029921293,14.22532880678773,55.529589764773846,60.88948575779796,
24,xair_atomic,0,,50.0,control,1,0,0,0,0,,605,control,0,,0.943449791520834,2.3944019339978695,60.58232020586729,58.18791827186942,59.63887041434646,,,committed,62.2529296875,EXECUTE,authorization_committed,55.764681193977594,55.78354699537158,0.01886580139398575,4.8135812394320965,,,54.91873435676098,60.57826243340969,60.59712823480368
25,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,607,607,before_check,0,,,,,58.06291289627552,59.41861588507891,9.954866953194141,11.454901192337275,changed,61.5380859375,REVOKE,read_set_version_changed_at_commit,55.31206214800477,,,4.8971278592944145,5.004479084163904,13.693721033632755,55.2887381054461,60.209190007299185,
26,xair_atomic,0,,50.0,control,1,0,0,0,0,,608,control,0,,1.1200220324099064,2.5254483334720135,60.66365214064717,58.13820380717516,59.54363010823727,,,committed,61.485107421875,EXECUTE,authorization_committed,55.826115887612104,55.85000058636069,0.023884698748588562,4.832546226680279,,,54.935545194894075,60.65866211429238,60.68254681304097
27,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,610,610,before_check,0,,,,,58.09643492102623,59.4810931943357,10.23477129638195,11.247111018747091,changed,61.430908203125,REVOKE,read_set_version_changed_at_commit,55.76201621443033,,,4.841041751205921,5.017313174903393,13.091500848531723,55.33414287492633,60.60305796563625,
28,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,612,612,before_check,0,,,,,57.53456195816398,58.80726967006922,9.006737731397152,10.223300661891699,changed,61.35205078125,REVOKE,read_set_version_changed_at_commit,55.22519908845425,,,4.550677724182606,4.66167600825429,12.12364574894309,54.96091302484274,59.77587681263685,
29,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,614,614,before_check,0,,,,,57.81241273507476,58.94471658393741,9.907717816531658,11.209489777684212,changed,60.35205078125,REVOKE,read_set_version_changed_at_commit,55.373957846313715,,,4.61918581277132,4.707260988652706,12.94134883210063,54.87106367945671,59.993143659085035,
30,xair_atomic,0,,50.0,control,1,0,0,0,0,,615,control,0,,1.0079806670546532,2.6147556491196156,60.03671605139971,57.42196040228009,59.028735384345055,,,committed,60.548095703125,EXECUTE,authorization_committed,55.658550933003426,55.6788700632751,0.020319130271673203,4.373085219413042,,,54.455675184726715,60.03163615241647,60.05195528268814
31,xair_atomic,0,,50.0,control,1,0,0,0,0,,616,control,0,,1.083762850612402,2.5978130288422108,59.594384860247374,56.99657183140516,58.51062200963497,,,committed,60.2451171875,EXECUTE,authorization_committed,55.23946462199092,55.27794687077403,0.03848224878311157,4.331306088715792,,,54.411291144788265,59.57077071070671,59.60925295948982
32,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,618,618,before_check,0,,,,,57.182170916348696,58.45913616940379,8.689472917467356,9.82022425159812,changed,60.384033203125,REVOKE,read_set_version_changed_at_commit,54.76562725380063,,,4.635185934603214,4.724744241684675,11.535381898283958,54.88773621618748,59.400813188403845,
33,xair_atomic,0,,50.0,control,1,0,0,0,0,,619,control,0,,0.7619904354214668,2.264058217406273,59.408868197351694,57.14480997994542,58.64687776193023,,,committed,61.10498046875,EXECUTE,authorization_committed,54.79153525084257,54.808106273412704,0.01657102257013321,4.613835830241442,,,54.685707204043865,59.40537108108401,59.421942103654146
34,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,621,621,before_check,0,,,,,59.05494373291731,60.266376938670874,10.122460778802633,11.294099036604166,changed,62.948974609375,REVOKE,read_set_version_changed_at_commit,55.91649608686566,,,5.51316374912858,5.758244078606367,13.640962075442076,56.07319995760918,61.429659835994244,
35,xair_atomic,0,,50.0,control,1,0,0,0,0,,622,control,0,,1.1603068560361862,2.607391681522131,60.613296926021576,58.005905244499445,59.45299006998539,,,committed,61.35888671875,EXECUTE,authorization_committed,55.83703704178333,55.8680254034698,0.030988361686468124,4.769166931509972,,,54.861747194081545,60.606203973293304,60.63719233497977
36,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,624,624,before_check,0,,,,,57.358530815690756,58.802039828151464,9.901897050440311,11.308256071060896,changed,61.1220703125,REVOKE,read_set_version_changed_at_commit,55.892922449857,,,4.103277809917927,4.511094186455011,13.551353942602873,55.07358489558101,59.99620025977492,
37,xair_atomic,1,0.0,50.0,before_recheck,0,1,0,0,0,626,626,before_check,0,,,,,57.81549867242575,58.90227761119604,9.674660861492157,10.870734695345163,changed,61.488037109375,REVOKE,read_set_version_changed_at_commit,55.42750796303153,,,4.53259376809001,4.741775803267956,12.967428658157587,55.11992098763585,59.96010173112154,
