version_scope,pattern,target_rate_hz,run,gateway_released,outcome,reason,e2e_latency_ms,validation_to_gate_ms,achieved_rate_hz,goodput_ips
readset,unrelated,0,93,1,EXECUTE,published_after_gate_recheck,14.275251887738705,4.28840471431613,0.0,64.1777338851134
readset,unrelated,0,94,1,EXECUTE,published_after_gate_recheck,17.672255635261536,4.603106062859297,0.0,64.1777338851134
readset,unrelated,0,95,1,EXECUTE,published_after_gate_recheck,15.093276277184486,3.7658759392797947,0.0,64.1777338851134
readset,unrelated,0,96,1,EXECUTE,published_after_gate_recheck,13.643777929246426,3.779049962759018,0.0,64.1777338851134
readset,unrelated,0,97,1,EXECUTE,published_after_gate_recheck,14.889935031533241,3.9272382855415344,0.0,64.1777338851134
readset,unrelated,0,98,1,EXECUTE,published_after_gate_recheck,14.13943711668253,3.9558010175824165,0.0,64.1777338851134
readset,unrelated,0,99,1,EXECUTE,published_after_gate_recheck,17.510310746729374,4.356163088232279,0.0,64.1777338851134
global,related_same,0,0,1,EXECUTE,published_after_gate_recheck,19.78810504078865,5.06346020847559,0.0,66.1065609299806
global,related_same,0,1,1,EXECUTE,published_after_gate_recheck,15.319541096687317,4.373745992779732,0.0,66.1065609299806
global,related_same,0,2,1,EXECUTE,published_after_gate_recheck,17.92766433209181,4.545689094811678,0.0,66.1065609299806
global,related_same,0,3,1,EXECUTE,published_after_gate_recheck,17.488481011241674,6.002772133797407,0.0,66.1065609299806
global,related_same,0,4,1,EXECUTE,published_after_gate_recheck,16.191107220947742,4.204887896776199,0.0,66.1065609299806
global,related_same,0,5,1,EXECUTE,published_after_gate_recheck,15.098126139491796,4.180633928626776,0.0,66.1065609299806
global,related_same,0,6,1,EXECUTE,published_after_gate_recheck,16.87989803031087,4.124428145587444,0.0,66.1065609299806
global,related_same,0,7,1,EXECUTE,published_after_gate_recheck,14.906817115843296,4.591533914208412,0.0,66.1065609299806
global,related_same,0,8,1,EXECUTE,published_after_gate_recheck,15.15962090343237,3.9079017005860806,0.0,66.1065609299806
global,related_same,0,9,1,EXECUTE,published_after_gate_recheck,15.670989640057087,4.450279287993908,0.0,66.1065609299806
global,related_same,0,10,1,EXECUTE,published_after_gate_recheck,15.627810265868902,4.562891088426113,0.0,66.1065609299806
global,related_same,0,11,1,EXECUTE,published_after_gate_recheck,14.824071899056435,4.036642611026764,0.0,66.1065609299806
global,related_same,0,12,1,EXECUTE,published_after_gate_recheck,15.571624040603638,4.335793666541576,0.0,66.1065609299806
global,related_same,0,13,1,EXECUTE,published_after_gate_recheck,14.936592895537615,4.402630031108856,0.0,66.1065609299806
global,related_same,0,14,1,EXECUTE,published_after_gate_recheck,14.610001351684332,3.7228940054774284,0.0,66.1065609299806
global,related_same,0,15,1,EXECUTE,published_after_gate_recheck,13.937667943537235,3.830886911600828,0.0,66.1065609299806
global,related_same,0,16,1,EXECUTE,published_after_gate_recheck,15.195237938314676,4.436393268406391,0.0,66.1065609299806
global,related_same,0,17,1,EXECUTE,published_after_gate_recheck,14.899854082614183,4.238060675561428,0.0,66.1065609299806
global,related_same,0,18,1,EXECUTE,published_after_gate_recheck,16.304830089211464,4.370949696749449,0.0,66.1065609299806
global,related_same,0,19,1,EXECUTE,published_after_gate_recheck,15.869011636823416,4.535570275038481,0.0,66.1065609299806
global,related_same,0,20,1,EXECUTE,published_after_gate_recheck,15.511471312493086,4.676613956689835,0.0,66.1065609299806
global,related_same,0,21,1,EXECUTE,published_after_gate_recheck,15.156295150518417,4.553352948278189,0.0,66.1065609299806
global,related_same,0,22,1,EXECUTE,published_after_gate_recheck,15.327876899391413,4.25990205258131,0.0,66.1065609299806
global,related_same,0,23,1,EXECUTE,published_after_gate_recheck,15.45542711392045,4.128004889935255,0.0,66.1065609299806
global,related_same,0,24,1,EXECUTE,published_after_gate_recheck,15.261472202837467,4.1344063356518745,0.0,66.1065609299806
global,related_same,0,25,1,EXECUTE,published_after_gate_recheck,15.151445753872395,4.384364932775497,0.0,66.1065609299806
global,related_same,0,26,1,EXECUTE,published_after_gate_recheck,14.07089876011014,4.1021560318768024,0.0,66.1065609299806
global,related_same,0,27,1,EXECUTE,published_after_gate_recheck,16.406401060521603,3.987550735473633,0.0,66.1065609299806
global,related_same,0,28,1,EXECUTE,published_after_gate_recheck,14.461681712418795,3.7932461127638817,0.0,66.1065609299806
